id;name;padCategories_id;path;inactive
8EEA5340-8807-450D-86CC-FD41E33C89E8;CONAUTO: Estabilización de Operaciones Progress_GC Conautopción;A0D22908-3C28-47F9-9C3A-9F1218B683A2;/Proyectos/CONAUTO: Estabilización de Operaciones Progress_GC Conautopción;
C4D8450E-D314-44F1-875F-9C9F102F23AD;CONAUTO: Contrato WEB;A0D22908-3C28-47F9-9C3A-9F1218B683A2;/Proyectos/CONAUTO: Contrato WEB;
A166624B-077A-4AD7-8DD9-BE5D7637769A;CONAUTO: Localizadores - 1er fase;A0D22908-3C28-47F9-9C3A-9F1218B683A2;/Proyectos/CONAUTO: Localizadores - 1er fase;
33CB9765-C964-48A4-8CE4-F3A5D7DE7776;INFRAESTRUCTURA: GEY;A0D22908-3C28-47F9-9C3A-9F1218B683A2;/Proyectos/INFRAESTRUCTURA: GEY;
16FDBD41-C0D9-4632-A99C-77DDA55BE8E3;CONAUTO: Portal ECM;A0D22908-3C28-47F9-9C3A-9F1218B683A2;/Proyectos/CONAUTO: Portal ECM;
D01FE650-2BB3-4EAD-8D11-E2AD94D77C9E;PETROMAYAB: MIDDLEWARE;A0D22908-3C28-47F9-9C3A-9F1218B683A2;/Proyectos/PETROMAYAB: MIDDLEWARE;
9660CE5B-0D8F-4448-B8CF-15DDFC874DAA;CONAUTO: Transición a SOFOM;A0D22908-3C28-47F9-9C3A-9F1218B683A2;/Proyectos/CONAUTO: Transición a SOFOM;
BC504E7D-2CD3-4C4B-9478-250814A0F106;CONAUTO: Estabilización Netsuite;A0D22908-3C28-47F9-9C3A-9F1218B683A2;/Proyectos/CONAUTO: Estabilización Netsuite;
7F3DD927-A70C-4BCA-A496-F729882A1B93;CONAUTO: Plan de Documentación Interfases y Desarrollo;A0D22908-3C28-47F9-9C3A-9F1218B683A2;/Proyectos/CONAUTO: Plan de Documentación Interfases y Desarrollo;
DABBA3FD-27B7-4A61-9BA3-B610B240AF9C;XCARET: Consultoría ITSM;A0D22908-3C28-47F9-9C3A-9F1218B683A2;/Proyectos/XCARET: Consultoría ITSM;
8A2D4BD5-9D1B-4147-A0B7-24B8CA1D3206;CONAUTO: Implementación de la Plataforma para PLD;A0D22908-3C28-47F9-9C3A-9F1218B683A2;/Proyectos/CONAUTO: Implementación de la Plataforma para PLD;
E2E9E12D-4AA4-43ED-BC97-41DFBA182B10;19.3 Reestructura Netsuite;9F2F3543-EC25-4DE7-9D5A-85FB0130642B;/CONAUTO 19. Soporte a NetSuite/19.3 Reestructura Netsuite;
3242EE80-FE70-4F06-BC2E-601EFDA12279;19.2 Fallas en NetSuite;9F2F3543-EC25-4DE7-9D5A-85FB0130642B;/CONAUTO 19. Soporte a NetSuite/19.2 Fallas en NetSuite;
C78D4041-2BB0-4F21-A4BE-4873AFFE8045;19.4 Restructura RIC;9F2F3543-EC25-4DE7-9D5A-85FB0130642B;/CONAUTO 19. Soporte a NetSuite/19.4 Restructura RIC;
5DBBEDBB-5E7E-450C-96F2-CAE78A5DB2DC;19.1 Cambios a NetSuite;9F2F3543-EC25-4DE7-9D5A-85FB0130642B;/CONAUTO 19. Soporte a NetSuite/19.1 Cambios a NetSuite;
BC5E1814-9089-4321-ACB7-05A7D5BD9D59;19.5 Crear Contraseña;9F2F3543-EC25-4DE7-9D5A-85FB0130642B;/CONAUTO 19. Soporte a NetSuite/19.5 Crear Contraseña;
823C96E0-466D-45AB-9822-4297A79C1FFD;12.3 Desbloqueo de usuario de BD - 2 Hrs;9D09D9F2-74A5-4B07-9E5B-4237F6A204F8;/CONAUTO 12. Gestión de usuarios/12.3 Desbloqueo de usuario de BD - 2 Hrs;
8C8D981F-C4FA-4C8D-9065-9E15692E3A45;12.4 Desbloqueo de Usuario Windows - 2 Hrs;9D09D9F2-74A5-4B07-9E5B-4237F6A204F8;/CONAUTO 12. Gestión de usuarios/12.4 Desbloqueo de Usuario Windows - 2 Hrs;
92C7E0D5-C9F5-4E0D-BCB7-294E0E9728E6;12.2 Baja de Usuario CONAUTO - 3 Hrs;9D09D9F2-74A5-4B07-9E5B-4237F6A204F8;/CONAUTO 12. Gestión de usuarios/12.2 Baja de Usuario CONAUTO - 3 Hrs;
27C81C69-C251-4CAA-97C5-E240C320670B;12.5 Modificación - cambio en perfil de usuario - 8 Hrs;9D09D9F2-74A5-4B07-9E5B-4237F6A204F8;/CONAUTO 12. Gestión de usuarios/12.5 Modificación - cambio en perfil de usuario - 8 Hrs;
58DF2A13-1654-48C5-90DA-5146D960ED87;12.6 Alta en Proactiva;9D09D9F2-74A5-4B07-9E5B-4237F6A204F8;/CONAUTO 12. Gestión de usuarios/12.6 Alta en Proactiva;
30B5D5C3-A9CD-4CD0-B2D0-60E9ECDB734D;12.1 Alta de Usuario CONAUTO - 30 Hrs;9D09D9F2-74A5-4B07-9E5B-4237F6A204F8;/CONAUTO 12. Gestión de usuarios/12.1 Alta de Usuario CONAUTO - 30 Hrs;
12FC3ACD-5530-4ADF-B15E-156F8F88D31F;FINBE1.1. Depuración de Mes;9B142213-D766-4385-B3BC-A937F162F3DE;/FINBE01. Servicios de digitalizacion./FINBE1.1. Depuración de Mes;
18BB443F-7671-4A47-9B77-AC7EF6CBF57F;1.4 Restablecimiento de respaldo x fallo -16 Hrs;9A6C08D2-2F45-4164-B735-A0098B993A92;/Begrand 01. Fallos en infraestructura Azure/1.4 Restablecimiento de respaldo x fallo -16 Hrs;
2D1283E1-05BE-464D-8C52-91981773B518;1.1 Plataforma no disponible - 8Hrs;9A6C08D2-2F45-4164-B735-A0098B993A92;/Begrand 01. Fallos en infraestructura Azure/1.1 Plataforma no disponible - 8Hrs;
A07C9A26-6246-4D4B-903C-8C3A7C3F95E1;1.2 Afectación parcial de plataforma -12Hrs;9A6C08D2-2F45-4164-B735-A0098B993A92;/Begrand 01. Fallos en infraestructura Azure/1.2 Afectación parcial de plataforma -12Hrs;
3D793DAE-0AA3-49AB-9787-EE3AEAD58A30;1.3 Lentitud en plataforma -24Hrs;9A6C08D2-2F45-4164-B735-A0098B993A92;/Begrand 01. Fallos en infraestructura Azure/1.3 Lentitud en plataforma -24Hrs;
A8D05E84-0D62-415E-8E2C-8586B102A0ED;23.1 Cambios PROLEASENET a SOFOM;9660CE5B-0D8F-4448-B8CF-15DDFC874DAA;/Proyectos/CONAUTO: Transición a SOFOM/23.1 Cambios PROLEASENET a SOFOM;
984691B5-1DDB-4BD3-9A23-2D44A52460F2;23.3 Transición a SOFOM;9660CE5B-0D8F-4448-B8CF-15DDFC874DAA;/Proyectos/CONAUTO: Transición a SOFOM/23.3 Transición a SOFOM;
FF1ADDAB-523C-49E2-9162-CCD16C15D799;23.2 Fallas PROLEASENET a SOFOM;9660CE5B-0D8F-4448-B8CF-15DDFC874DAA;/Proyectos/CONAUTO: Transición a SOFOM/23.2 Fallas PROLEASENET a SOFOM;
B066A04E-741D-4735-B6B5-3A34B0E5992C;1.3 Promociones nuevas que no son soportadas por el sistema;9462DF5D-EE9F-45B0-B7FA-AD9DD2CF13D0;/CONAUTO - CAMBIOS/DES-CONA-01 Desarrollo/1.3 Promociones nuevas que no son soportadas por el sistema;
5398755C-C2EC-4E24-8432-E50E33C4EB5B;1.4 Aplicación contable que no es soportada por el sistema;9462DF5D-EE9F-45B0-B7FA-AD9DD2CF13D0;/CONAUTO - CAMBIOS/DES-CONA-01 Desarrollo/1.4 Aplicación contable que no es soportada por el sistema;
844EA583-8AB0-49A4-BB5A-13F7B5B681C6;1.5 Interface de aplicativos con nuevos desarrollos;9462DF5D-EE9F-45B0-B7FA-AD9DD2CF13D0;/CONAUTO - CAMBIOS/DES-CONA-01 Desarrollo/1.5 Interface de aplicativos con nuevos desarrollos;
9FF064F3-9AAD-47DD-864E-971E70A14EC5;11.7 Optimización de Procesos;9462DF5D-EE9F-45B0-B7FA-AD9DD2CF13D0;/CONAUTO - CAMBIOS/DES-CONA-01 Desarrollo/11.7 Optimización de Procesos;
CE58120A-8E56-4283-AC3D-E6AAB1A283B1;1.1 Modificación a Reportes (Nuevo, Agregar o Quitar columnas);9462DF5D-EE9F-45B0-B7FA-AD9DD2CF13D0;/CONAUTO - CAMBIOS/DES-CONA-01 Desarrollo/1.1 Modificación a Reportes (Nuevo, Agregar o Quitar columnas);
CD9B8005-8794-4E8A-B50D-838D42A011D8;1.2 Modificacion a Pantalla (Nuevo, Agregar o Quitar campos);9462DF5D-EE9F-45B0-B7FA-AD9DD2CF13D0;/CONAUTO - CAMBIOS/DES-CONA-01 Desarrollo/1.2 Modificacion a Pantalla (Nuevo, Agregar o Quitar campos);
D2718F63-36C0-4C05-8A67-14211406DEC0;1.6 Cambio de Funcionalidad;9462DF5D-EE9F-45B0-B7FA-AD9DD2CF13D0;/CONAUTO - CAMBIOS/DES-CONA-01 Desarrollo/1.6 Cambio de Funcionalidad;
FCE79FFC-979E-47ED-9E1E-2EE8016AF3FB;7.1 Monitoreo de alertas;911F8CC8-0549-4DB3-8DF8-B30EECA48997;/GCTI 07. Monitoreo/7.1 Monitoreo de alertas;
D7AB19FF-786D-41D2-9318-4E6D233E33DA;UNIR13.1 Pago de Dominios;9093B798-1730-481F-BADB-55E8405A07C0;/UNIR13. Administración de Dominios/UNIR13.1 Pago de Dominios;
5B4A460D-8562-4675-AB98-58EBF6A9DE8D;PUNTOS16.1 Fallo de aplicaciones en dispositivo;8C9C9523-3CE5-48E3-AEB5-A2D850A2922F;/PUNTOS16. Soporte citrix MDM/PUNTOS16.1 Fallo de aplicaciones en dispositivo;
27597E08-CD0D-429E-9449-CA349A565BB7;PUNTOS16.2 Consulta Citrix;8C9C9523-3CE5-48E3-AEB5-A2D850A2922F;/PUNTOS16. Soporte citrix MDM/PUNTOS16.2 Consulta Citrix;
EDE0E864-09EF-429D-B5A9-4A76B52C7BAE;PUNTOS23.1 Falla de Facturación Electrónica SAP;8A5BE0D6-3D79-43E6-AE50-2DC2D7FA4E04;/PUNTOS23. Soporte SAP/PUNTOS23.1 Falla de Facturación Electrónica SAP;
86FB7B46-6CA9-49CE-8C03-EE152E8E923F;PUNTOS23.10 Portal de facturación ;8A5BE0D6-3D79-43E6-AE50-2DC2D7FA4E04;/PUNTOS23. Soporte SAP/PUNTOS23.10 Portal de facturación ;
C97317C3-395C-495D-A8B5-EA633AD3BB86;PUNTOS23.6 Modificacion de reportes;8A5BE0D6-3D79-43E6-AE50-2DC2D7FA4E04;/PUNTOS23. Soporte SAP/PUNTOS23.6 Modificacion de reportes;
E7F1EE8C-74CC-40F5-A34A-E9CD4476808C;PUNTOS23.5 Creacion de consulta;8A5BE0D6-3D79-43E6-AE50-2DC2D7FA4E04;/PUNTOS23. Soporte SAP/PUNTOS23.5 Creacion de consulta;
A4415598-CDCA-4B62-840F-B3AB2AA1325E;PUNTOS23.11 Validación de espacio SAP;8A5BE0D6-3D79-43E6-AE50-2DC2D7FA4E04;/PUNTOS23. Soporte SAP/PUNTOS23.11 Validación de espacio SAP;
1874C469-2188-4B6E-82DB-A8CDFE3764A9;PUNTOS23.9 Revisión de embarques ;8A5BE0D6-3D79-43E6-AE50-2DC2D7FA4E04;/PUNTOS23. Soporte SAP/PUNTOS23.9 Revisión de embarques ;
5A6CA1FF-A866-40CE-A189-5BED35A154BE;PUNTOS23.12 Cambio de usuario;8A5BE0D6-3D79-43E6-AE50-2DC2D7FA4E04;/PUNTOS23. Soporte SAP/PUNTOS23.12 Cambio de usuario;
536E3EF2-AF1D-4F74-8C74-465C8A61DA2D;PUNTOS23.4 Revision de cuentas contables;8A5BE0D6-3D79-43E6-AE50-2DC2D7FA4E04;/PUNTOS23. Soporte SAP/PUNTOS23.4 Revision de cuentas contables;
E7CC5F3A-FD9F-4639-96DC-B6BE5F0C1C96;PUNTOS23.2 Fallas de Aplicación SAP;8A5BE0D6-3D79-43E6-AE50-2DC2D7FA4E04;/PUNTOS23. Soporte SAP/PUNTOS23.2 Fallas de Aplicación SAP;
EB9D2A66-A9FA-4BB7-AB34-C8DAE956D7FE;PUNTOS23.8 Creacion de reportes;8A5BE0D6-3D79-43E6-AE50-2DC2D7FA4E04;/PUNTOS23. Soporte SAP/PUNTOS23.8 Creacion de reportes;
C25CC79F-F538-470C-83DD-4B4B24241767;PUNTOS23.7 Creacion de BD;8A5BE0D6-3D79-43E6-AE50-2DC2D7FA4E04;/PUNTOS23. Soporte SAP/PUNTOS23.7 Creacion de BD;
4BB873AC-C98E-4BD8-A341-F2F6A34BA7F6;PUNTOS23.3 Actualizacion SAP;8A5BE0D6-3D79-43E6-AE50-2DC2D7FA4E04;/PUNTOS23. Soporte SAP/PUNTOS23.3 Actualizacion SAP;
E6DC03A6-6D0B-4EC2-93F3-9E2392537022;16.1 Falla de un portal;8316C6EB-2DF2-4308-91AF-DD92DE3585CE;/GCTI 16. Sharepoint/16.1 Falla de un portal;
B2B3E292-E666-41FE-8C5D-9670BC39391A;16.2 Falla general de portal Sharepoint;8316C6EB-2DF2-4308-91AF-DD92DE3585CE;/GCTI 16. Sharepoint/16.2 Falla general de portal Sharepoint;
32DD176F-C241-4A6A-8E8B-71FE43655667;16.3 Administración de acceso a Sharepo;8316C6EB-2DF2-4308-91AF-DD92DE3585CE;/GCTI 16. Sharepoint/16.3 Administración de acceso a Sharepo;
95F57706-2D8A-4919-970D-71FEA337481C;UNIR18.1.2.1 Reseteo de contraseña;8309C2ED-1648-48A9-AD09-B73081B8FD3C;/UNIR18. Aplicaciones Académicas/UNIR18.1. Creeze/UNIR18.1.2 Administración de credenciales/UNIR18.1.2.1 Reseteo de contraseña;
22F9180A-9AC2-4B0D-BF97-305705C85976;UNIR18.1.2.2 Alta de usuarios;8309C2ED-1648-48A9-AD09-B73081B8FD3C;/UNIR18. Aplicaciones Académicas/UNIR18.1. Creeze/UNIR18.1.2 Administración de credenciales/UNIR18.1.2.2 Alta de usuarios;
4D67D3E4-C1F0-4EBA-BE7C-DD81F5ED843B;UNIR18.1.2.3 Reactivación de cuentas;8309C2ED-1648-48A9-AD09-B73081B8FD3C;/UNIR18. Aplicaciones Académicas/UNIR18.1. Creeze/UNIR18.1.2 Administración de credenciales/UNIR18.1.2.3 Reactivación de cuentas;
69CDD215-FDB0-4220-8CA3-0A4EA12D0CB4;PUNTOS11.2 Generar Certificados;82B96395-E21E-4A16-97F3-93A5B62AF7BD;/PUNTOS11. Servicio IIS/PUNTOS11.2 Generar Certificados;
6AC9D334-3528-44B2-A021-F67B294A8A33;PUNTOS11.1 Falla de Directorio IIS;82B96395-E21E-4A16-97F3-93A5B62AF7BD;/PUNTOS11. Servicio IIS/PUNTOS11.1 Falla de Directorio IIS;
8C990713-EC56-40F5-B7E0-6362977711AF;PUNTOS27.2 Fallas de XenDesktop;810C9134-FFF0-4E89-8346-990AB6B1FD5D;/PUNTOS27. Soporte XenDesktop/PUNTOS27.2 Fallas de XenDesktop;
2A3A767B-B0F5-42C2-AF46-8B56E7CB2881;PUNTOS27.1 Fallas de Impresión;810C9134-FFF0-4E89-8346-990AB6B1FD5D;/PUNTOS27. Soporte XenDesktop/PUNTOS27.1 Fallas de Impresión;
1A23F94F-A767-46AA-BB9D-283279E652CC;3.2 Capacitación presencial;7E37E086-2A77-4665-B865-7023D9D1ADDF;/Ferreterias Mandiola 03. Capacitación/3.2 Capacitación presencial;
DCA5DC11-87D1-4A1C-9398-702082A37A99;3.1 Capación remota;7E37E086-2A77-4665-B865-7023D9D1ADDF;/Ferreterias Mandiola 03. Capacitación/3.1 Capación remota;
D64CF95D-49B0-4A38-903A-42DCCE6DD947;7.5 Falla en timbrado de factura - 16 Hrs;755BEEE4-35D7-43F7-A543-4ADE7DDD9EB6;/CONAUTO 07. Soporte a CONTPAQ/7.5 Falla en timbrado de factura - 16 Hrs;
693BC201-55B1-46A0-9A31-B65A95874EAC;7.4 Falla en aplicación CONTPAQ - 14 Hrs;755BEEE4-35D7-43F7-A543-4ADE7DDD9EB6;/CONAUTO 07. Soporte a CONTPAQ/7.4 Falla en aplicación CONTPAQ - 14 Hrs;
30399723-41FC-4A0D-B1E3-AF1DF2F6682D;7.1 Alta de usuario CONTPAQ - 16 Hrs;755BEEE4-35D7-43F7-A543-4ADE7DDD9EB6;/CONAUTO 07. Soporte a CONTPAQ/7.1 Alta de usuario CONTPAQ - 16 Hrs;
D9409C4E-7E9D-422E-A5AC-D136C8C567B3;7.3 Respaldo de información  CONTPAQ - 26 Hrs;755BEEE4-35D7-43F7-A543-4ADE7DDD9EB6;/CONAUTO 07. Soporte a CONTPAQ/7.3 Respaldo de información  CONTPAQ - 26 Hrs;
774CFE7A-36E5-4AA4-BA0A-6CE747DCE5F8;7.2 Instalación o Configuración de aplicación   CONTPAQ - 26 Hrs;755BEEE4-35D7-43F7-A543-4ADE7DDD9EB6;/CONAUTO 07. Soporte a CONTPAQ/7.2 Instalación o Configuración de aplicación   CONTPAQ - 26 Hrs;
A841A4EA-1BAA-494D-9054-6A5A155668DF;6.1 Falla de portal de Analitics;734455B7-FF59-4E5B-990F-EB21BA5C06C5;/GCTI 06. Microstrategy/6.1 Falla de portal de Analitics;
9E5E3BEA-54EE-45D7-B290-A30893707A5B;6.3 Tablero no Cuadra o no se actualiza;734455B7-FF59-4E5B-990F-EB21BA5C06C5;/GCTI 06. Microstrategy/6.3 Tablero no Cuadra o no se actualiza;
7B7D3C7D-D933-478B-B433-F4355E360D7C;6.2 Falla de Tablero;734455B7-FF59-4E5B-990F-EB21BA5C06C5;/GCTI 06. Microstrategy/6.2 Falla de Tablero;
DFF1EFF0-5A0F-4A39-A9A9-95C80E85DDEA;PUNTOS24.1 Fallas SQL Server;710AFFB3-3375-417F-A81E-94E0A4FABF9C;/PUNTOS24. Soporte SQL/PUNTOS24.1 Fallas SQL Server;
BF8AA059-1CBD-4FE8-998E-450280414E01;15.4 Baja de cuenta;6FE31122-0F57-4872-9367-81AEBC4BC961;/GCTI 15. Sharefile/15.4 Baja de cuenta;
0C405B10-9A19-4DEA-A463-CC77EA126095;15.2 Sin servicio de fileserver;6FE31122-0F57-4872-9367-81AEBC4BC961;/GCTI 15. Sharefile/15.2 Sin servicio de fileserver;
C9F14578-4850-494C-8939-3927A3CB78FB;15.5 Eliminación de cuenta;6FE31122-0F57-4872-9367-81AEBC4BC961;/GCTI 15. Sharefile/15.5 Eliminación de cuenta;
465245F2-80C9-4260-8B25-2D3CFABE82E5;15.6 Configuración fileserver;6FE31122-0F57-4872-9367-81AEBC4BC961;/GCTI 15. Sharefile/15.6 Configuración fileserver;
35952CC0-433B-4EFC-80B4-FED9D3D99890;15.3 Creación de cuenta de sharefile;6FE31122-0F57-4872-9367-81AEBC4BC961;/GCTI 15. Sharefile/15.3 Creación de cuenta de sharefile;
A45FCB76-C6A5-45CB-9DC0-C46A0342B82D;15.1 Cuenta sin acceso;6FE31122-0F57-4872-9367-81AEBC4BC961;/GCTI 15. Sharefile/15.1 Cuenta sin acceso;
1065DEA2-42FA-499E-A28D-CAA27FFD99A6;CONAUTO 26.3 Actualización de Datos;6DE32DB7-56C4-4576-AD55-992765E9FA5D;/CONAUTO 26. Web SIR/CONAUTO 26.3 Actualización de Datos;
80418032-1BB4-48D8-B652-53E698064B3C;CONAUTO 26.4 Envío de archivos para firma;6DE32DB7-56C4-4576-AD55-992765E9FA5D;/CONAUTO 26. Web SIR/CONAUTO 26.4 Envío de archivos para firma;
512044AE-E1CA-4AAA-B84D-7A34F60FE52E;CONAUTO 26.2 Captura de Contrato;6DE32DB7-56C4-4576-AD55-992765E9FA5D;/CONAUTO 26. Web SIR/CONAUTO 26.2 Captura de Contrato;
46EA9783-272C-4268-86DB-005B9333493D;CONAUTO 26.1 Alta de usuarios;6DE32DB7-56C4-4576-AD55-992765E9FA5D;/CONAUTO 26. Web SIR/CONAUTO 26.1 Alta de usuarios;
86740584-AC56-4165-AB25-ABD28E463850;3.7 Falla de líneas telefónicas. ( C3ntro) - 26 Hrs;696E2F19-2317-4E68-9518-0C3E1E965B8B;/CONAUTO 03. Servicio de telefonía/3.7 Falla de líneas telefónicas. ( C3ntro) - 26 Hrs;
44B89D42-EE55-4778-8C19-38E024A3CF1B;3.2 Cancelación Accesos a Softphone Webex - 6 Hrs;696E2F19-2317-4E68-9518-0C3E1E965B8B;/CONAUTO 03. Servicio de telefonía/3.2 Cancelación Accesos a Softphone Webex - 6 Hrs;
173C03DC-D43D-475B-B386-532252C0ACD6;3.6 Falla de equipo telefónico - 13 Hrs;696E2F19-2317-4E68-9518-0C3E1E965B8B;/CONAUTO 03. Servicio de telefonía/3.6 Falla de equipo telefónico - 13 Hrs;
A0DD05C0-BE8D-495E-A501-3AC2BDBD2E5B;3.5 Reactivar contraseña Nimbus o Webex - 2 Hrs;696E2F19-2317-4E68-9518-0C3E1E965B8B;/CONAUTO 03. Servicio de telefonía/3.5 Reactivar contraseña Nimbus o Webex - 2 Hrs;
EFAB2C1B-7183-4452-85CB-0CBECB0D65B6;3.10 Gestión de condiciones de tiempo (IVR) - 30 Hrs;696E2F19-2317-4E68-9518-0C3E1E965B8B;/CONAUTO 03. Servicio de telefonía/3.10 Gestión de condiciones de tiempo (IVR) - 30 Hrs;
8B45DF2C-695A-4A1F-A2FB-6264F6AC7143;3.4 Solicitud de diadema - 39 Hrs;696E2F19-2317-4E68-9518-0C3E1E965B8B;/CONAUTO 03. Servicio de telefonía/3.4 Solicitud de diadema - 39 Hrs;
D3BD3959-F1F6-45D2-B89D-BB8533C716C1;3.1 Alta de Extensión - 6 Hrs;696E2F19-2317-4E68-9518-0C3E1E965B8B;/CONAUTO 03. Servicio de telefonía/3.1 Alta de Extensión - 6 Hrs;
EE1C774F-2259-4C94-9952-7976D4171211;3.3 Instalación o Reubicación extensión telefónica  - 6 Hrs;696E2F19-2317-4E68-9518-0C3E1E965B8B;/CONAUTO 03. Servicio de telefonía/3.3 Instalación o Reubicación extensión telefónica  - 6 Hrs;
B1EC742F-6275-4B63-A59F-A0BAC81E7040;3.8 Falla en diadema - 39 Hrs;696E2F19-2317-4E68-9518-0C3E1E965B8B;/CONAUTO 03. Servicio de telefonía/3.8 Falla en diadema - 39 Hrs;
2887D4CD-C866-455E-AA56-8D733874E000;9.3 Cambio de estatus e importe - 8Hrs;67789DAF-CEA1-4982-94C5-46B0633DE995;/CONAUTO 09. Soporte a SIPRODI/9.3 Cambio de estatus e importe - 8Hrs;
B826F1EB-5366-40B7-8427-E435AE57A4BA;9.2 Sustitución de archivos (REP, Factura) - 8 Hrs;67789DAF-CEA1-4982-94C5-46B0633DE995;/CONAUTO 09. Soporte a SIPRODI/9.2 Sustitución de archivos (REP, Factura) - 8 Hrs;
F00B0479-4F9D-47D5-BD85-739A52ED4210;9.1 Corrección a RFC - 8 Hrs;67789DAF-CEA1-4982-94C5-46B0633DE995;/CONAUTO 09. Soporte a SIPRODI/9.1 Corrección a RFC - 8 Hrs;
B911654C-F11E-49BE-9373-18B62F3EBF8E;9.5 Error en uso del CFDI - 8 Hrs;67789DAF-CEA1-4982-94C5-46B0633DE995;/CONAUTO 09. Soporte a SIPRODI/9.5 Error en uso del CFDI - 8 Hrs;
66E7AD99-862F-4200-BC8C-C6F5EE76338D;9.4 No se pueden cargar archivos (REP, Factura) - 8 Hrs;67789DAF-CEA1-4982-94C5-46B0633DE995;/CONAUTO 09. Soporte a SIPRODI/9.4 No se pueden cargar archivos (REP, Factura) - 8 Hrs;
182C2E17-F82D-4D2B-A64E-26AF385AC723;PUNTOS14.1 Falla de un portal;6738BCF2-B949-43E4-9DDB-BC50205433AA;/PUNTOS14. Sharepoint/PUNTOS14.1 Falla de un portal;
4D6D1C94-2228-4336-A3F4-9F9AF7178A5C;PUNTOS14.2 Falla general de portal de sharepoint;6738BCF2-B949-43E4-9DDB-BC50205433AA;/PUNTOS14. Sharepoint/PUNTOS14.2 Falla general de portal de sharepoint;
8BC5C620-EE76-48F1-983A-D9A31ED4CF82;Incremento Ancho de Banda;66678429-BD86-4819-9995-E2368BDFFA19;/GCTI. CC-Internet/Incremento Ancho de Banda;
5219B572-3F62-417D-AEBC-9FEF4B482E2C;Administración de Dominios Públicos;66678429-BD86-4819-9995-E2368BDFFA19;/GCTI. CC-Internet/Administración de Dominios Públicos;
5D5C30D0-AA3A-4062-AB7B-5A256BD0323B;Rutas estáticas (IP Fija);66678429-BD86-4819-9995-E2368BDFFA19;/GCTI. CC-Internet/Rutas estáticas (IP Fija);
A60E87F6-2FDC-4E76-8D02-55FE8AFD3C93;Registros DNS;66678429-BD86-4819-9995-E2368BDFFA19;/GCTI. CC-Internet/Registros DNS;
1D7EA78E-16DB-4E9B-A2B2-B7C682F4DEAB;Direccionamiento IP Publico;66678429-BD86-4819-9995-E2368BDFFA19;/GCTI. CC-Internet/Direccionamiento IP Publico;
E493DCBC-3CF5-4ABA-BE31-6CD640E95BD5;Puertas de Enlace;66678429-BD86-4819-9995-E2368BDFFA19;/GCTI. CC-Internet/Puertas de Enlace;
BC1C8DBE-DB18-42B1-BBE4-8AECC21E35A8;Mantenimiento Correctivo;66678429-BD86-4819-9995-E2368BDFFA19;/GCTI. CC-Internet/Mantenimiento Correctivo;
40273DCA-8586-4A1E-B2E7-929D576FF574;Mantenimiento Preventivo;66678429-BD86-4819-9995-E2368BDFFA19;/GCTI. CC-Internet/Mantenimiento Preventivo;
2DB013B0-96CB-4CAE-9C54-EBB13F88E3D3;UNIR1.16 Configuración de impresoras;5E9F7CD8-1C6B-4708-A801-65D6C7E3D87B;/UNIR01. Soporte a Equipo de Cómputo Personal/UNIR1.16 Configuración de impresoras;
8B788CC4-C53F-4E34-B3E7-31182C634988;UNIR1.13 Cotización y Compra de Equipo Tecnológico;5E9F7CD8-1C6B-4708-A801-65D6C7E3D87B;/UNIR01. Soporte a Equipo de Cómputo Personal/UNIR1.13 Cotización y Compra de Equipo Tecnológico;
103AEDA5-ED78-4B9E-A6F9-7EFFFD1727BF;UNIR1.5 Servicios de Escaneo;5E9F7CD8-1C6B-4708-A801-65D6C7E3D87B;/UNIR01. Soporte a Equipo de Cómputo Personal/UNIR1.5 Servicios de Escaneo;
0AE777C6-361D-47A3-9F2D-368EAE190416;UNIR1.17 Instalación y actualización de SW;5E9F7CD8-1C6B-4708-A801-65D6C7E3D87B;/UNIR01. Soporte a Equipo de Cómputo Personal/UNIR1.17 Instalación y actualización de SW;
A8E61B14-31B1-40A3-9390-6B457E5ED8CA;UNIR1.11 Cambio de Toner;5E9F7CD8-1C6B-4708-A801-65D6C7E3D87B;/UNIR01. Soporte a Equipo de Cómputo Personal/UNIR1.11 Cambio de Toner;
1CB4C9B1-715F-432E-BF13-CB5AD04C1B4E;UNIR1.1 Asesoría para el uso de aplicaciones de escritorio;5E9F7CD8-1C6B-4708-A801-65D6C7E3D87B;/UNIR01. Soporte a Equipo de Cómputo Personal/UNIR1.1 Asesoría para el uso de aplicaciones de escritorio;
289DA588-E6CD-437B-B01A-EFD29679770A;UNIR1.7 Mantenimiento correctivo de HW;5E9F7CD8-1C6B-4708-A801-65D6C7E3D87B;/UNIR01. Soporte a Equipo de Cómputo Personal/UNIR1.7 Mantenimiento correctivo de HW;
BDA4BD59-881E-4356-8F3D-01CB319061D7;UNIR1.8 Mantenimiento preventivo de HW;5E9F7CD8-1C6B-4708-A801-65D6C7E3D87B;/UNIR01. Soporte a Equipo de Cómputo Personal/UNIR1.8 Mantenimiento preventivo de HW;
64C8C5B0-8D73-4926-8612-BF843631BB4F;UNIR1.3 Eliminación de virus;5E9F7CD8-1C6B-4708-A801-65D6C7E3D87B;/UNIR01. Soporte a Equipo de Cómputo Personal/UNIR1.3 Eliminación de virus;
